run_id,grid,persona,condition,rep,wtp_ref,wtp_adj,estimated_wtp,status,error,reasoning,extraction_anchors_json,raw_response,auxiliary_raw_response
belief_bench_v1_2026-07-13,ToC_Cost_Elder,职业经理人,C2_low,8,11714,12906,300,success,,三位受访者均极度成本敏感，将价格锚定在几百元且需比现有方案更省钱，参考市场价800元但用户心理价位远低于此，300元是兼顾'够好且便宜'与'开箱即用'的合理估算。,,"{""estimated_wtp"": 300, ""reasoning"": ""三位受访者均极度成本敏感，将价格锚定在几百元且需比现有方案更省钱，参考市场价800元但用户心理价位远低于此，300元是兼顾'够好且便宜'与'开箱即用'的合理估算。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Elder,职业经理人,C2_low,9,11714,12906,300,success,,三位受访者均极度价格敏感，核心诉求是‘够好且便宜’，参考市场价800元但用户反复强调‘几百块’且需替代现有支出，综合判断支付意愿上限约300元。,,"{""estimated_wtp"": 300, ""reasoning"": ""三位受访者均极度价格敏感，核心诉求是‘够好且便宜’，参考市场价800元但用户反复强调‘几百块’且需替代现有支出，综合判断支付意愿上限约300元。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Elder,职业经理人,C2_low,10,11714,12906,200,success,,三位受访者均极度成本敏感，核心逻辑是'够好且便宜'，替代现有支出才肯掏钱，且对科技产品抵触，因此支付意愿远低于市场常见定价800元，约200元是能接受的低价门槛。,,"{""estimated_wtp"": 200, ""reasoning"": ""三位受访者均极度成本敏感，核心逻辑是'够好且便宜'，替代现有支出才肯掏钱，且对科技产品抵触，因此支付意愿远低于市场常见定价800元，约200元是能接受的低价门槛。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Elder,职业经理人,C2_high,1,11714,12906,500,success,,三位受访者均极度成本敏感，核心诉求是‘够好且便宜’，对科技产品抵触且只接受替代现有支出的低价方案，远低于市场常见定价12000元。,,"{""estimated_wtp"": 500, ""reasoning"": ""三位受访者均极度成本敏感，核心诉求是‘够好且便宜’，对科技产品抵触且只接受替代现有支出的低价方案，远低于市场常见定价12000元。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Elder,职业经理人,C2_high,2,11714,12906,800,success,,三位受访者均表现出极强成本敏感和科技抵触，核心诉求是'够好且便宜'，锚定报告中的数字（如电费几百元、几百块的东西），且市场价12000元远超其心理底线，因此支付意愿极低，估计在800元左右。,,"{""estimated_wtp"": 800, ""reasoning"": ""三位受访者均表现出极强成本敏感和科技抵触，核心诉求是'够好且便宜'，锚定报告中的数字（如电费几百元、几百块的东西），且市场价12000元远超其心理底线，因此支付意愿极低，估计在800元左右。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Elder,职业经理人,C2_high,3,11714,12906,500,success,,三位受访者均极度成本敏感、科技抵触，核心诉求是'够好且便宜'，参考市场价12000元远超其预算，支付意愿仅约500元，相当于一台低端家电的价位。,,"{""estimated_wtp"": 500, ""reasoning"": ""三位受访者均极度成本敏感、科技抵触，核心诉求是'够好且便宜'，参考市场价12000元远超其预算，支付意愿仅约500元，相当于一台低端家电的价位。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Elder,职业经理人,C2_high,4,11714,12906,800,success,,三位受访者均极度价格敏感，核心逻辑是'够好且便宜'，且对科技产品抵触、怕弄坏，参考市场价12000元远超出其心理价位，结合其日常消费习惯（如几十元工钱都嫌贵），支付意愿极低，约在数百元级别。,,"{""estimated_wtp"": 800, ""reasoning"": ""三位受访者均极度价格敏感，核心逻辑是'够好且便宜'，且对科技产品抵触、怕弄坏，参考市场价12000元远超出其心理价位，结合其日常消费习惯（如几十元工钱都嫌贵），支付意愿极低，约在数百元级别。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Elder,职业经理人,C2_high,6,11714,12906,800,success,,三位受访者均极度成本敏感，要求开箱即用、零学习成本、稳定可靠，且对联网功能抵触，市场定价12000元远超其心理价位，参考其日常消费习惯（如几百元电器即犹豫），支付意愿极低，估计在800元左右。,,"{""estimated_wtp"": 800, ""reasoning"": ""三位受访者均极度成本敏感，要求开箱即用、零学习成本、稳定可靠，且对联网功能抵触，市场定价12000元远超其心理价位，参考其日常消费习惯（如几百元电器即犹豫），支付意愿极低，估计在800元左右。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Elder,职业经理人,C2_high,5,11714,12906,800,success,,三位受访者均极度价格敏感，反复强调‘够用就行’、‘便宜才值’，且对现有科技产品抵触，参考市场价12000元远超其心理价位，结合其替代思维（如比电费、比人工费低）和‘几百块’的提及，估计支付意愿在800元左右。,,"{""estimated_wtp"": 800, ""reasoning"": ""三位受访者均极度价格敏感，反复强调‘够用就行’、‘便宜才值’，且对现有科技产品抵触，参考市场价12000元远超其心理价位，结合其替代思维（如比电费、比人工费低）和‘几百块’的提及，估计支付意愿在800元左右。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Elder,职业经理人,C2_high,7,11714,12906,800,success,,三位受访者均极度成本敏感，核心逻辑是'够好且便宜'，替代现有支出才肯掏钱，参考市场价12000元远超出其心理价位，结合其日常消费习惯和'几百块'的提及，估计支付意愿在800元左右。,,"{""estimated_wtp"": 800, ""reasoning"": ""三位受访者均极度成本敏感，核心逻辑是'够好且便宜'，替代现有支出才肯掏钱，参考市场价12000元远超出其心理价位，结合其日常消费习惯和'几百块'的提及，估计支付意愿在800元左右。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Elder,职业经理人,C2_high,8,11714,12906,500,success,,三位受访者均极度价格敏感，以'够用且便宜'为决策核心，对科技产品抵触且预算极低，参考市场价12000元远超出其心理价位，支付意愿仅约500元。,,"{""estimated_wtp"": 500, ""reasoning"": ""三位受访者均极度价格敏感，以'够用且便宜'为决策核心，对科技产品抵触且预算极低，参考市场价12000元远超出其心理价位，支付意愿仅约500元。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Elder,职业经理人,C2_high,9,11714,12906,800,success,,三位受访者均极度成本敏感，核心逻辑是'够好且便宜'，替代现有支出才肯掏钱，且对科技产品抵触，市场价12000元远超其心理价位，综合判断支付意愿极低，约800元。,,"{""estimated_wtp"": 800, ""reasoning"": ""三位受访者均极度成本敏感，核心逻辑是'够好且便宜'，替代现有支出才肯掏钱，且对科技产品抵触，市场价12000元远超其心理价位，综合判断支付意愿极低，约800元。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Elder,职业经理人,C2_high,10,11714,12906,500,success,,三位受访者均极度价格敏感，核心逻辑是'够好且便宜'，对科技产品抵触且只愿为替代现有低成本方案付费，参考市场价12000元远超出其心理价位，估计支付意愿不超过500元。,,"{""estimated_wtp"": 500, ""reasoning"": ""三位受访者均极度价格敏感，核心逻辑是'够好且便宜'，对科技产品抵触且只愿为替代现有低成本方案付费，参考市场价12000元远超出其心理价位，估计支付意愿不超过500元。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Elder,职业经理人,C3,3,11714,12906,200,success,,由报告锚点加权中位数及冻结 persona 变换确定性合成,"[{""quote"":""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头。超过这个数我就得犹豫"",""value_yuan"":100,""type"":""参考价""},{""quote"":""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头。超过这个数我就得犹豫"",""value_yuan"":200,""type"":""上限""},{""quote"":""我花钱都跟老伴商量的，稍微大一点的支出两个人一起决定"",""value_yuan"":0,""type"":""审批门槛""},{""quote"":""反正就几百块的东西，不折腾了"",""value_yuan"":500,""type"":""上限""},{""quote"":""找人来修还要几十块工钱，不划算"",""value_yuan"":50,""type"":""参考价""}]","{""anchors"": [{""quote"": ""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头。超过这个数我就得犹豫"", ""value_yuan"": 100, ""type"": ""参考价""}, {""quote"": ""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头。超过这个数我就得犹豫"", ""value_yuan"": 200, ""type"": ""上限""}, {""quote"": ""我花钱都跟老伴商量的，稍微大一点的支出两个人一起决定"", ""value_yuan"": null, ""type"": ""审批门槛""}, {""quote"": ""反正就几百块的东西，不折腾了"", ""value_yuan"": 500, ""type"": ""上限""}, {""quote"": ""找人来修还要几十块工钱，不划算"", ""value_yuan"": 50, ""type"": ""参考价""}]}",
belief_bench_v1_2026-07-13,ToC_Cost_Elder,职业经理人,C3,1,11714,12906,100,success,,由报告锚点加权中位数及冻结 persona 变换确定性合成,"[{""quote"":""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"",""value_yuan"":100,""type"":""参考价""},{""quote"":""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"",""value_yuan"":200,""type"":""上限""},{""quote"":""之前买过一个便宜的扫地东西，用两天就坏"",""value_yuan"":0,""type"":""参考价""},{""quote"":""我花钱都跟老伴商量的，稍微大一点的支出两个人一起决定"",""value_yuan"":0,""type"":""审批门槛""},{""quote"":""找人来修还要几十块工钱，不划算"",""value_yuan"":50,""type"":""上限""},{""quote"":""就几百块的东西，不折腾了"",""value_yuan"":500,""type"":""上限""}]","{""anchors"": [{""quote"": ""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"", ""value_yuan"": 100, ""type"": ""参考价""}, {""quote"": ""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"", ""value_yuan"": 200, ""type"": ""上限""}, {""quote"": ""之前买过一个便宜的扫地东西，用两天就坏"", ""value_yuan"": null, ""type"": ""参考价""}, {""quote"": ""我花钱都跟老伴商量的，稍微大一点的支出两个人一起决定"", ""value_yuan"": null, ""type"": ""审批门槛""}, {""quote"": ""找人来修还要几十块工钱，不划算"", ""value_yuan"": 50, ""type"": ""上限""}, {""quote"": ""就几百块的东西，不折腾了"", ""value_yuan"": 500, ""type"": ""上限""}]}",
belief_bench_v1_2026-07-13,ToC_Cost_Elder,职业经理人,C3,4,11714,12906,200,success,,由报告锚点加权中位数及冻结 persona 变换确定性合成,"[{""quote"":""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"",""value_yuan"":100,""type"":""参考价""},{""quote"":""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"",""value_yuan"":200,""type"":""上限""},{""quote"":""我花钱都跟老伴商量的，稍微大一点的支出两个人一起决定"",""value_yuan"":0,""type"":""审批门槛""},{""quote"":""反正就几百块的东西，不折腾了"",""value_yuan"":500,""type"":""上限""},{""quote"":""找人来修还要几十块工钱，不划算"",""value_yuan"":50,""type"":""参考价""}]","{""anchors"": [{""quote"": ""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"", ""value_yuan"": 100, ""type"": ""参考价""}, {""quote"": ""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"", ""value_yuan"": 200, ""type"": ""上限""}, {""quote"": ""我花钱都跟老伴商量的，稍微大一点的支出两个人一起决定"", ""value_yuan"": null, ""type"": ""审批门槛""}, {""quote"": ""反正就几百块的东西，不折腾了"", ""value_yuan"": 500, ""type"": ""上限""}, {""quote"": ""找人来修还要几十块工钱，不划算"", ""value_yuan"": 50, ""type"": ""参考价""}]}",
belief_bench_v1_2026-07-13,ToC_Cost_Elder,职业经理人,C3,5,11714,12906,50,success,,由报告锚点加权中位数及冻结 persona 变换确定性合成,"[{""quote"":""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"",""value_yuan"":100,""type"":""参考价""},{""quote"":""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"",""value_yuan"":200,""type"":""上限""},{""quote"":""我花钱都跟老伴商量的，稍微大一点的支出两个人一起决定"",""value_yuan"":0,""type"":""审批门槛""},{""quote"":""反正就几百块的东西，不折腾了"",""value_yuan"":100,""type"":""参考价""},{""quote"":""找人来修还要几十块工钱，不划算"",""value_yuan"":50,""type"":""上限""}]","{""anchors"": [{""quote"": ""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"", ""value_yuan"": 100, ""type"": ""参考价""}, {""quote"": ""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"", ""value_yuan"": 200, ""type"": ""上限""}, {""quote"": ""我花钱都跟老伴商量的，稍微大一点的支出两个人一起决定"", ""value_yuan"": null, ""type"": ""审批门槛""}, {""quote"": ""反正就几百块的东西，不折腾了"", ""value_yuan"": 100, ""type"": ""参考价""}, {""quote"": ""找人来修还要几十块工钱，不划算"", ""value_yuan"": 50, ""type"": ""上限""}]}",
belief_bench_v1_2026-07-13,ToC_Cost_Elder,职业经理人,C3,2,11714,12906,50,success,,由报告锚点加权中位数及冻结 persona 变换确定性合成,"[{""quote"":""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"",""value_yuan"":100,""type"":""参考价""},{""quote"":""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"",""value_yuan"":200,""type"":""上限""},{""quote"":""换季添件外套想了好几天"",""value_yuan"":0,""type"":""参考价""},{""quote"":""买过一个小机器人，没用几次就搁置了——'按键太多，一直吃灰。那笔钱花出去，心疼好久。'"",""value_yuan"":0,""type"":""参考价""},{""quote"":""我花钱都跟老伴商量的，稍微大一点的支出两个人一起决定"",""value_yuan"":0,""type"":""审批门槛""},{""quote"":""找人来修还要几十块工钱，不划算"",""value_yuan"":50,""type"":""上限""},{""quote"":""换水龙头自己动手"",""value_yuan"":0,""type"":""参考价""},{""quote"":""买过一个小机器人，没用几次就搁置了"",""value_yuan"":0,""type"":""参考价""},{""quote"":""几百块的东西"",""value_yuan"":100,""type"":""下限""},{""quote"":""几百块的东西"",""value_yuan"":500,""type"":""上限""}]","{""anchors"": [{""quote"": ""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"", ""value_yuan"": 100, ""type"": ""参考价""}, {""quote"": ""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"", ""value_yuan"": 200, ""type"": ""上限""}, {""quote"": ""换季添件外套想了好几天"", ""value_yuan"": null, ""type"": ""参考价""}, {""quote"": ""买过一个小机器人，没用几次就搁置了——'按键太多，一直吃灰。那笔钱花出去，心疼好久。'"", ""value_yuan"": null, ""type"": ""参考价""}, {""quote"": ""我花钱都跟老伴商量的，稍微大一点的支出两个人一起决定"", ""value_yuan"": null, ""type"": ""审批门槛""}, {""quote"": ""找人来修还要几十块工钱，不划算"", ""value_yuan"": 50, ""type"": ""上限""}, {""quote"": ""换水龙头自己动手"", ""value_yuan"": null, ""type"": ""参考价""}, {""quote"": ""买过一个小机器人，没用几次就搁置了"", ""value_yuan"": null, ""type"": ""参考价""}, {""quote"": ""几百块的东西"", ""value_yuan"": 100, ""type"": ""下限""}, {""quote"": ""几百块的东西"", ""value_yuan"": 500, ""type"": ""上限""}]}",
belief_bench_v1_2026-07-13,ToC_Cost_Elder,职业经理人,C3,6,11714,12906,100,success,,由报告锚点加权中位数及冻结 persona 变换确定性合成,"[{""quote"":""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"",""value_yuan"":100,""type"":""参考价""},{""quote"":""好几百块呢，平时才一百出头。超过这个数我就得犹豫"",""value_yuan"":100,""type"":""上限""},{""quote"":""我花钱都跟老伴商量的，稍微大一点的支出两个人一起决定"",""value_yuan"":0,""type"":""审批门槛""},{""quote"":""找人来修还要几十块工钱，不划算"",""value_yuan"":50,""type"":""参考价""},{""quote"":""便宜了十几块钱特别高兴"",""value_yuan"":10,""type"":""参考价""},{""quote"":""就几百块的东西，不折腾了"",""value_yuan"":500,""type"":""上限""}]","{""anchors"": [{""quote"": ""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"", ""value_yuan"": 100, ""type"": ""参考价""}, {""quote"": ""好几百块呢，平时才一百出头。超过这个数我就得犹豫"", ""value_yuan"": 100, ""type"": ""上限""}, {""quote"": ""我花钱都跟老伴商量的，稍微大一点的支出两个人一起决定"", ""value_yuan"": null, ""type"": ""审批门槛""}, {""quote"": ""找人来修还要几十块工钱，不划算"", ""value_yuan"": 50, ""type"": ""参考价""}, {""quote"": ""便宜了十几块钱特别高兴"", ""value_yuan"": 10, ""type"": ""参考价""}, {""quote"": ""就几百块的东西，不折腾了"", ""value_yuan"": 500, ""type"": ""上限""}]}",
belief_bench_v1_2026-07-13,ToC_Cost_Elder,职业经理人,C3,7,11714,12906,200,success,,由报告锚点加权中位数及冻结 persona 变换确定性合成,"[{""quote"":""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"",""value_yuan"":100,""type"":""参考价""},{""quote"":""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"",""value_yuan"":200,""type"":""上限""},{""quote"":""就几百块的东西，不折腾了"",""value_yuan"":500,""type"":""上限""},{""quote"":""找人来修还要几十块工钱，不划算"",""value_yuan"":50,""type"":""参考价""},{""quote"":""稍微大一点的支出两个人一起决定"",""value_yuan"":0,""type"":""审批门槛""}]","{""anchors"": [{""quote"": ""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"", ""value_yuan"": 100, ""type"": ""参考价""}, {""quote"": ""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"", ""value_yuan"": 200, ""type"": ""上限""}, {""quote"": ""就几百块的东西，不折腾了"", ""value_yuan"": 500, ""type"": ""上限""}, {""quote"": ""找人来修还要几十块工钱，不划算"", ""value_yuan"": 50, ""type"": ""参考价""}, {""quote"": ""稍微大一点的支出两个人一起决定"", ""value_yuan"": null, ""type"": ""审批门槛""}]}",
belief_bench_v1_2026-07-13,ToC_Cost_Elder,职业经理人,C3,8,11714,12906,100,success,,由报告锚点加权中位数及冻结 persona 变换确定性合成,"[{""quote"":""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"",""value_yuan"":100,""type"":""参考价""},{""quote"":""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"",""value_yuan"":200,""type"":""上限""},{""quote"":""我花钱都跟老伴商量的，稍微大一点的支出两个人一起决定"",""value_yuan"":0,""type"":""审批门槛""},{""quote"":""找人来修还要几十块工钱，不划算"",""value_yuan"":50,""type"":""参考价""}]","{""anchors"": [{""quote"": ""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"", ""value_yuan"": 100, ""type"": ""参考价""}, {""quote"": ""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"", ""value_yuan"": 200, ""type"": ""上限""}, {""quote"": ""我花钱都跟老伴商量的，稍微大一点的支出两个人一起决定"", ""value_yuan"": null, ""type"": ""审批门槛""}, {""quote"": ""找人来修还要几十块工钱，不划算"", ""value_yuan"": 50, ""type"": ""参考价""}]}",
belief_bench_v1_2026-07-13,ToC_Cost_Elder,职业经理人,C3,10,11714,12906,200,success,,由报告锚点加权中位数及冻结 persona 变换确定性合成,"[{""quote"":""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"",""value_yuan"":100,""type"":""参考价""},{""quote"":""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"",""value_yuan"":200,""type"":""上限""},{""quote"":""就几百块的东西，不折腾了"",""value_yuan"":500,""type"":""上限""},{""quote"":""找人来修还要几十块工钱，不划算"",""value_yuan"":50,""type"":""参考价""},{""quote"":""稍微大一点的支出两个人一起决定"",""value_yuan"":0,""type"":""审批门槛""}]","{""anchors"": [{""quote"": ""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"", ""value_yuan"": 100, ""type"": ""参考价""}, {""quote"": ""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头"", ""value_yuan"": 200, ""type"": ""上限""}, {""quote"": ""就几百块的东西，不折腾了"", ""value_yuan"": 500, ""type"": ""上限""}, {""quote"": ""找人来修还要几十块工钱，不划算"", ""value_yuan"": 50, ""type"": ""参考价""}, {""quote"": ""稍微大一点的支出两个人一起决定"", ""value_yuan"": null, ""type"": ""审批门槛""}]}",
belief_bench_v1_2026-07-13,ToC_Cost_Elder,职业经理人,C3,9,11714,12906,100,success,,由报告锚点加权中位数及冻结 persona 变换确定性合成,"[{""quote"":""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头。超过这个数我就得犹豫"",""value_yuan"":100,""type"":""参考价""},{""quote"":""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头。超过这个数我就得犹豫"",""value_yuan"":100,""type"":""上限""},{""quote"":""我花钱都跟老伴商量的，稍微大一点的支出两个人一起决定"",""value_yuan"":0,""type"":""审批门槛""},{""quote"":""找人来修还要几十块工钱，不划算"",""value_yuan"":50,""type"":""参考价""},{""quote"":""就几百块的东西，不折腾了"",""value_yuan"":500,""type"":""上限""},{""quote"":""便宜了十几块钱特别高兴"",""value_yuan"":10,""type"":""参考价""}]","{""anchors"": [{""quote"": ""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头。超过这个数我就得犹豫"", ""value_yuan"": 100, ""type"": ""参考价""}, {""quote"": ""上个月的电费单子，心就揪一下——好几百块呢，平时才一百出头。超过这个数我就得犹豫"", ""value_yuan"": 100, ""type"": ""上限""}, {""quote"": ""我花钱都跟老伴商量的，稍微大一点的支出两个人一起决定"", ""value_yuan"": null, ""type"": ""审批门槛""}, {""quote"": ""找人来修还要几十块工钱，不划算"", ""value_yuan"": 50, ""type"": ""参考价""}, {""quote"": ""就几百块的东西，不折腾了"", ""value_yuan"": 500, ""type"": ""上限""}, {""quote"": ""便宜了十几块钱特别高兴"", ""value_yuan"": 10, ""type"": ""参考价""}]}",
belief_bench_v1_2026-07-13,ToC_Cost_Child,二代接班人,C0_leaked,1,11714,13263,1500,success,,三位受访者均极度价格敏感，核心诉求是低成本替代人力或现有支出，对高价产品天然排斥，支付意愿远低于高端同类产品。,,"{""estimated_wtp"": 1500, ""reasoning"": ""三位受访者均极度价格敏感，核心诉求是低成本替代人力或现有支出，对高价产品天然排斥，支付意愿远低于高端同类产品。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Child,二代接班人,C0_leaked,3,11714,13263,800,success,,三位受访者均为极度价格敏感型用户，核心诉求是低成本替代人力，对高价电子设备天然排斥，支付意愿远低于高端产品锚点。,,"{""estimated_wtp"": 800, ""reasoning"": ""三位受访者均为极度价格敏感型用户，核心诉求是低成本替代人力，对高价电子设备天然排斥，支付意愿远低于高端产品锚点。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Child,二代接班人,C0_leaked,2,11714,13263,800,success,,三位受访者均为极度务实的价格敏感型用户，强调'够用就行'、'不添乱'、'替代现有支出'，对高价产品天然排斥，参考其玩具消费心理锚点（如乐高两天不玩即放弃）和替代思维（如用低成本工具替代育儿嫂），支付意愿远低于高端产品，估计在800元左右。,,"{""estimated_wtp"": 800, ""reasoning"": ""三位受访者均为极度务实的价格敏感型用户，强调'够用就行'、'不添乱'、'替代现有支出'，对高价产品天然排斥，参考其玩具消费心理锚点（如乐高两天不玩即放弃）和替代思维（如用低成本工具替代育儿嫂），支付意愿远低于高端产品，估计在800元左右。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Child,二代接班人,C0_leaked,6,11714,13263,800,success,,三位受访者均为极度务实的价格敏感型用户，核心诉求是低成本替代现有看护方案，对超过千元的产品明确排斥，结合其替代思维和ROI导向，支付意愿上限约800元。,,"{""estimated_wtp"": 800, ""reasoning"": ""三位受访者均为极度务实的价格敏感型用户，核心诉求是低成本替代现有看护方案，对超过千元的产品明确排斥，结合其替代思维和ROI导向，支付意愿上限约800元。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Child,二代接班人,C0_leaked,4,11714,13263,1500,success,,三位受访者均为极度价格敏感型，核心诉求是低成本替代现有方案，对高价电子产品天然排斥，支付意愿远低于高端同类产品参考区间。,,"{""estimated_wtp"": 1500, ""reasoning"": ""三位受访者均为极度价格敏感型，核心诉求是低成本替代现有方案，对高价电子产品天然排斥，支付意愿远低于高端同类产品参考区间。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Child,二代接班人,C0_leaked,5,11714,13263,1500,success,,三位受访者均为极度务实的价格敏感型用户，核心诉求是低成本替代现有支出，对功能期待低且强调‘够用就行’，参考高端同类产品的高估倾向与调研中明确的成本抵触，支付意愿应显著低于示例区间下限。,,"{""estimated_wtp"": 1500, ""reasoning"": ""三位受访者均为极度务实的价格敏感型用户，核心诉求是低成本替代现有支出，对功能期待低且强调‘够用就行’，参考高端同类产品的高估倾向与调研中明确的成本抵触，支付意愿应显著低于示例区间下限。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Child,二代接班人,C0_leaked,7,11714,13263,1500,success,,三位受访者均为极度价格敏感型用户，核心诉求是低成本替代方案，对高价产品天然排斥，支付意愿远低于高端定位的3000-5000元区间，参考同类低端替代品约1500元。,,"{""estimated_wtp"": 1500, ""reasoning"": ""三位受访者均为极度价格敏感型用户，核心诉求是低成本替代方案，对高价产品天然排斥，支付意愿远低于高端定位的3000-5000元区间，参考同类低端替代品约1500元。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Child,二代接班人,C0_leaked,10,11714,13263,800,success,,三位受访者均为极度价格敏感型，核心诉求是低成本替代方案，对高价产品天然排斥，支付意愿远低于高端产品参考区间。,,"{""estimated_wtp"": 800, ""reasoning"": ""三位受访者均为极度价格敏感型，核心诉求是低成本替代方案，对高价产品天然排斥，支付意愿远低于高端产品参考区间。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Child,二代接班人,C0_leaked,8,11714,13263,800,success,,三位受访者均为极度价格敏感型用户，核心诉求是低成本替代方案，对高价产品天然排斥，支付意愿锚定在可接受效果下的最低价位，参考同类低科技替代品价格区间。,,"{""estimated_wtp"": 800, ""reasoning"": ""三位受访者均为极度价格敏感型用户，核心诉求是低成本替代方案，对高价产品天然排斥，支付意愿锚定在可接受效果下的最低价位，参考同类低科技替代品价格区间。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Child,二代接班人,C0_leaked,9,11714,13263,800,success,,三位受访者均为极度务实的价格敏感型用户，核心诉求是低成本替代现有支出，对超过千元的方案普遍犹豫，参考其消费习惯和替代思维，支付意愿约800元。,,"{""estimated_wtp"": 800, ""reasoning"": ""三位受访者均为极度务实的价格敏感型用户，核心诉求是低成本替代现有支出，对超过千元的方案普遍犹豫，参考其消费习惯和替代思维，支付意愿约800元。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Child,二代接班人,C0_clean,1,11714,13263,0,success,,三位受访者均表现出极度价格敏感、对技术产品零容忍、且明确表示不愿为当前描述的功能付费，核心需求是低成本甚至零成本的替代方案。,,"{""estimated_wtp"": 0, ""reasoning"": ""三位受访者均表现出极度价格敏感、对技术产品零容忍、且明确表示不愿为当前描述的功能付费，核心需求是低成本甚至零成本的替代方案。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Child,二代接班人,C0_clean,2,11714,13263,199,success,,三位受访者均为极度务实的价格敏感型用户，核心诉求是低成本替代现有支出，对超过200元的高端定价会触发算账和犹豫心理，且对功能花哨、需额外学习的产品天然排斥。,,"{""estimated_wtp"": 199, ""reasoning"": ""三位受访者均为极度务实的价格敏感型用户，核心诉求是低成本替代现有支出，对超过200元的高端定价会触发算账和犹豫心理，且对功能花哨、需额外学习的产品天然排斥。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Child,二代接班人,C0_clean,5,11714,13263,299,success,,三位受访者均为极度务实的价格敏感型用户，核心诉求是低成本替代现有支出，对超过300元的消费会反复算账并犹豫。,,"{""estimated_wtp"": 299, ""reasoning"": ""三位受访者均为极度务实的价格敏感型用户，核心诉求是低成本替代现有支出，对超过300元的消费会反复算账并犹豫。""}",
belief_bench_v1_2026-07-13,ToC_Cost_Child,二代接班人,C0_clean,3,11714,13263,299,success,,三位受访者均为极端价格敏感型用户，核心诉求是低成本替代人力或现有支出，对超过300元的儿童产品明确排斥，且强调‘够用就行’、‘不添乱’，因此支付意愿上限在300元以下。,,"{""estimated_wtp"": 299, ""reasoning"": ""三位受访者均为极端价格敏感型用户，核心诉求是低成本替代人力或现有支出，对超过300元的儿童产品明确排斥，且强调‘够用就行’、‘不添乱’，因此支付意愿上限在300元以下。""}",
